,Ticker,CIK,Name,SIC,Year_end
5992,PAXH,1350156,PREAXIA HEALTH CARE PAYMENT SYSTEMS INC. ,5700,0531
5993,PKTX,1128189,"ProtoKinetix, Inc. ",2834,1231
5994,FTMR,1382231,Fortem Resources Inc. ,1381,0228
5995,WGMCF,1680962,WINSTON GOLD CORP. ,NaN,1231
5996,BWMY,1656501,"BorrowMoney.com, Inc. ",7389,0831
5997,HNCKF,1336364,Giga Metals Corp ,1000,1231
5998,GNWSF,1454263,STAGEZERO LIFE SCIENCES LTD. ,NaN,1231
5999,TRCH,1431959,TORCHLIGHT ENERGY RESOURCES INC ,1311,1231
6000,SHIP,1448397,Seanergy Maritime Holdings Corp. ,4412,1231
6001,SLGG,1621672,"Super League Gaming, Inc. ",7900,1231
6002,WVFC,910679,WVS FINANCIAL CORP ,6036,0630
6003,GSHN,1639327,"Gushen, Inc ",7363,0430
6004,PRKA,1297937,"PARKS AMERICA, INC ",7990,0930
6005,OSN,1485538,Ossen Innovation Co. Ltd. ,3312,1231
6006,BRPA,1719406,Big Rock Partners Acquisition Corp. ,6770,1231
6007,NEOS,1467652,"Neos Therapeutics, Inc. ",2834,1231
6008,EVK,943184,"Ever-Glory International Group, Inc. ",2300,1231
6009,BDREX,1745846,Broadstone Real Estate Access Fund ,NaN,0930
6010,ENG,933738,ENGLOBAL CORP ,8711,1228
6011,TLFA,909724,TANDY LEATHER FACTORY INC ,3100,1231
6012,BTN,946454,"BALLANTYNE STRONG, INC. ",3861,1231
6013,CANF,1536196,Can-Fite BioPharma Ltd. ,2834,1231
6014,DSS,771999,DOCUMENT SECURITY SYSTEMS INC ,2650,1231
6015,NSEC,865058,NATIONAL SECURITY GROUP INC ,6311,1231
6016,CPTA,1571329,Capitala Finance Corp. ,NaN,1231
6017,TLCC,1590695,"TWINLAB CONSOLIDATED HOLDINGS, INC. ",2833,1231
6018,BEOB,1480170,BEO BANCORP ,NaN,1231
6019,CSCW,1747661,"Color Star Technology Co., Ltd. ",1700,0630
6020,HEOL,1371451,HIGHWATER ETHANOL LLC ,2860,NaN
6021,ALDS,1755101,APPlife Digital Solutions Inc ,7374,0630
6022,PNBK,1098146,PATRIOT NATIONAL BANCORP INC ,6021,1231
6023,HLIX,1611277,"Helix Technologies, Inc. ",7381,1231
6024,SLS,1390478,"SELLAS Life Sciences Group, Inc. ",2834,1231
6025,CELP,1587246,"Cypress Environmental Partners, L.P. ",7389,1231
6026,SCTC,1577445,ScoutCam Inc. ,3827,1231
6027,CUBA,880406,HERZFELD CARIBBEAN BASIN FUND INC ,NaN,0630
6028,IO,866609,ION GEOPHYSICAL CORP ,1382,1231
6029,CATB,1454789,CATABASIS PHARMACEUTICALS INC ,2834,1231
6030,HSON,1210708,"Hudson Global, Inc. ",7363,1231
6031,PVCT,315545,"PROVECTUS BIOPHARMACEUTICALS, INC. ",2834,1231
6032,BCDA,925741,"BioCardia, Inc. ",2836,1231
6033,NRT,72633,NORTH EUROPEAN OIL ROYALTY TRUST ,6792,1031
6034,BXRX,1780097,"Baudax Bio, Inc. ",8090,1231
6035,USWS,1670349,"U.S. WELL SERVICES, INC. ",1389,1231
6036,NANX,883107,NANOPHASE TECHNOLOGIES Corp ,3390,1231
6037,FTEK,846913,"FUEL TECH, INC. ",3564,1231
6038,BHV,1169034,BLACKROCK VIRGINIA MUNICIPAL BOND TRUST ,NaN,0831
6039,MSBC,1169483,MISSION BANCORP ,6021,1231
6040,NSRCF,1302084,NextSource Materials Inc. ,1040,0630
6041,ECRD,1552743,ECARD INC. ,6770,1231
6042,MLYF,1801762,Western Magnesium Corp ,NaN,1031
6043,UNAM,100716,UNICO AMERICAN CORP ,6331,1220
6044,BLBX,1567900,BLACKBOXSTOCKS INC. ,7371,1231
6045,DPW,896493,"DPW Holdings, Inc. ",3679,1231
6046,RLBY,34285,RELIABILITY INC ,3825,1231
6047,ADOM,1563568,"ADOMANI, INC. ",3714,1231
6048,PSHG,1481241,Performance Shipping Inc. ,4412,1231
6049,CLBS,320017,"CALADRIUS BIOSCIENCES, INC. ",8090,1231
6050,SALM,1050606,"SALEM MEDIA GROUP, INC. /DE/ ",4832,1231
6051,HNRG,788965,HALLADOR ENERGY CO ,1220,1231
6052,FSI,1069394,FLEXIBLE SOLUTIONS INTERNATIONAL INC ,2890,1231
6053,GLGI,1088413,"GREYSTONE LOGISTICS, INC. ",3559,0531
6054,RELI,1812727,"Reliance Global Group, Inc. ",6411,1231
6055,CRTD,1357671,"Creatd, Inc. ",7819,1231
6056,OEG,1108967,"Orbital Energy Group, Inc. ",5065,1231
6057,RIHC,1423586,RORINE INTERNATIONAL HOLDING Corp ,3842,1130
6058,NBY,1389545,"NovaBay Pharmaceuticals, Inc. ",2834,1231
6059,HUGE,1771885,FSD Pharma Inc. ,2834,1231
6060,LMRXF,1001500,LARAMIDE RESOURCES LTD ,NaN,1231
6061,BIOL,811240,"BIOLASE, INC ",3843,1231
6062,UURAF,1495651,Ucore Rare Metals Inc. ,NaN,1231
6063,QBIO,1596062,Q BioMed Inc. ,2834,1130
6064,SCX,93676,STARRETT L S CO ,3420,0630
6065,YUANF,1417370,FINCERA INC. ,6199,1231
6066,ZKIN,1687451,"ZK International Group Co., Ltd. ",3490,0930
6067,BUDZ,1393772,"WEED, INC. ",8731,1231
6068,CYTR,799698,CYTRX CORP ,2836,1231
6069,CCUR,749038,"CCUR Holdings, Inc. ",3571,0630
6070,CANN,1477009,GENERAL CANNABIS CORP ,7381,1231
6071,FSRL,1172102,FIRST RELIANCE BANCSHARES INC ,6021,1231
6072,VICP,1468639,"Vicapsys Life Sciences, Inc. ",2834,NaN
6073,GNBT,1059784,GENEREX BIOTECHNOLOGY CORP ,2834,0731
6074,MOTS,1686850,"Motus GI Holdings, Inc. ",3841,1231
6075,DECN,1144225,DECISION DIAGNOSTICS CORP ,7371,1231
6076,MIND,926423,"MIND TECHNOLOGY, INC ",3812,0131
6077,HCDI,1784567,"Harbor Custom Development, Inc. ",1531,NaN
6078,RGLS,1505512,Regulus Therapeutics Inc. ,2834,1231
6079,GYRO,1589061,"Gyrodyne, LLC ",6512,1231
6080,AVGR,1506928,Avinger Inc ,3841,1231
6081,DRVD,1629606,"Driven Deliveries, Inc. ",8742,1231
6082,DVCR,919956,"Diversicare Healthcare Services, Inc. ",8051,1231
6083,KEQU,55529,KEWAUNEE SCIENTIFIC CORP /DE/ ,3821,0430
6084,VISL,1565228,"Vislink Technologies, Inc. ",3669,1231
6085,ADXS,1100397,"Advaxis, Inc. ",2834,1031
6086,CNFR,1502292,"Conifer Holdings, Inc. ",6331,1231
6087,PBMLF,1319150,Pacific Booker Minerals Inc. ,1000,0131
6088,QNTO,1391933,QUAINT OAK BANCORP INC ,6036,1231
6089,ELVG,1741489,"Elvictor Group, Inc. ",8742,1231
6090,VPLM,1410738,Voip-pal.com Inc ,3661,0930
6091,RIBT,1063537,RiceBran Technologies ,2040,1231
6092,IFMK,1681941,iFresh Inc ,5411,0331
6093,RSLS,1371217,ReShape Lifesciences Inc. ,3845,1231
6094,MYO,1369290,"MYOMO, INC. ",3842,1231
6095,ADTX,1726711,"Aditx Therapeutics, Inc. ",2834,1231
6096,DXF,1499494,Dunxin Financial Holdings Ltd ,6199,NaN
6097,CFDB,1651987,"Central Federal Bancshares, Inc ",6035,1231
6098,AEY,874292,ADDVANTAGE TECHNOLOGIES GROUP INC ,5000,0930
6099,RAIL,1320854,"FreightCar America, Inc. ",3743,1231
6100,JAKK,1009829,JAKKS PACIFIC INC ,3944,1231
6101,CRMZ,315958,CREDITRISKMONITOR COM INC ,7320,1231
6102,OLB,1314196,"OLB GROUP, INC. ",7389,1231
6103,XPL,917225,SOLITARIO ZINC CORP. ,1040,1231
6104,GTII,356590,"GLOBAL TECH INDUSTRIES GROUP, INC. ",8741,1231
6105,JROOF,1602380,Jericho Oil Corp ,NaN,1231
6106,SGBX,1023994,"SG BLOCKS, INC. ",5030,1231
6107,STMH,1697834,"Stem Holdings, Inc. ",6500,0930
6108,MVEN,894871,"theMaven, Inc. ",4841,1231
6109,SYCRF,1358164,SYNCORA HOLDINGS LTD ,6351,1231
6110,GLXZ,13156,"Galaxy Gaming, Inc. ",7900,1231
6111,ALIM,1267602,ALIMERA SCIENCES INC ,2834,1231
6112,GRYN,1443388,GREEN HYGIENICS HOLDINGS INC. ,1000,0731
6113,DENR,1435387,Discovery Energy Corp. ,1382,0228
6114,HJGP,1421819,"Hanjiao Group, Inc. ",6331,1231
6115,RSRV,83350,RESERVE PETROLEUM CO ,1311,1231
6116,OBELF,1334388,OBSIDIAN ENERGY LTD. ,1311,1231
6117,HEPA,1583771,"Hepion Pharmaceuticals, Inc. ",2834,1231
6118,ADIL,1513525,"ADIAL PHARMACEUTICALS, INC. ",2834,1231
6119,TLTFF,923883,THERALASE TECHNOLOGIES INC /FI ,NaN,NaN
6120,DOFSQ,949039,"DIAMOND OFFSHORE DRILLING, INC. ",1381,1231
6121,NVUS,1404281,"Novus Therapeutics, Inc. ",2834,1231
6122,PIAC,845385,PRINCETON CAPITAL CORP ,NaN,1231
6123,GTMAY,1163560,GRUPO TMM SAB ,4412,1231
6124,GPOR,874499,GULFPORT ENERGY CORP ,1311,1231
6125,NMTC,1500198,NEUROONE MEDICAL TECHNOLOGIES Corp ,3841,0930
6126,BKYI,1019034,BIO KEY INTERNATIONAL INC ,3576,1231
6127,IGXT,1098880,IntelGenx Technologies Corp. ,2834,1231
6128,HRRB,1379368,Horizon Bancorp Inc/AZ ,NaN,NaN
6129,SOFO,1029744,SONIC FOUNDRY INC ,3663,0930
6130,NDVN,1659183,nDivision Inc. ,7374,1231
6131,OVTZ,1107280,OCULUS VISIONTECH INC. ,7389,1231
6132,GRCAF,1393435,TRIMETALS MINING INC. ,NaN,1231
6133,RSASF,1529485,RESAAS Services Inc. ,7374,1231
6134,CSU,1043000,CAPITAL SENIOR LIVING CORP ,8050,1231
6135,SDRLF,1737706,Seadrill Ltd ,1381,1231
6136,DLTI,1420368,DLT Resolution Inc. ,7200,1231
6137,CLAD,1501958,"China Liaoning Dingxu Ecological Agriculture Development, Inc. ",0100,1231
6138,HOTH,1711786,"Hoth Therapeutics, Inc. ",2834,1231
6139,IPWR,1507957,Ideal Power Inc. ,3620,1231
6140,INM,1728328,InMed Pharmaceuticals Inc. ,2834,0630
6141,COSG,1706509,Cosmos Group Holdings Inc. ,4210,1231
6142,SCND,87802,SCIENTIFIC INDUSTRIES INC ,3826,0630
6143,TPTW,1661039,"TPT GLOBAL TECH, INC. ",4899,1231
6144,GAXY,1127993,"GALAXY NEXT GENERATION, INC. ",7830,0630
6145,KIQ,1161814,KELSO TECHNOLOGIES INC ,3743,NaN
6146,SNSS,1061027,SUNESIS PHARMACEUTICALS INC ,2834,1231
6147,COHN,1270436,Cohen & Co Inc. ,6211,1231
6148,CNTTQ,1652499,CannTrust Holdings Inc. ,2833,1231
6149,VTNR,890447,Vertex Energy Inc. ,2911,1231
6150,IRIX,1006045,IRIDEX CORP ,3845,1228
6151,VGRBF,1551887,VGRAB COMMUNICATIONS INC. ,7372,1031
6152,KSPN,795212,Kaspien Holdings Inc. ,5735,0201
6153,ELYS,1080319,"Elys Game Technology, Corp. ",7372,1231
6154,MDLY,1611110,MEDLEY MANAGEMENT INC. ,6282,1231
6155,OMQS,278165,OMNIQ Corp. ,7373,1231
6156,QURT,1549631,"Quarta-Rad, Inc. ",3823,1231
6157,PCFP,1632053,"Apotheca Biosciences, Inc. ",1000,0131
6158,NTRP,1513856,"Neurotrope, Inc. ",2834,1231
6159,MMTIF,1085921,MICROMEM TECHNOLOGIES INC ,7371,1031
6160,WISA,1682149,"Summit Wireless Technologies, Inc. ",3674,1231
6161,HBIS,1489588,"Home Bistro, Inc. /NV/ ",5960,1231
6162,GRIL,1701756,"Muscle Maker, Inc. ",5810,1231
6163,BNTT,1501268,"Bnet Media Group, Inc. ",2731,1231
6164,PWVI,933972,"POWERVERDE, INC. ",3621,1231
6165,JRJC,1297830,China Finance Online Co. LTD ,6211,1231
6166,ACST,1444192,Acasti Pharma Inc. ,2834,0331
6167,GRWC,1448558,"GROW CAPITAL, INC. ",7371,0630
6168,PMD,806517,PSYCHEMEDICS CORP ,8071,1231
6169,DLPN,1282224,"Dolphin Entertainment, Inc. ",7200,1231
6170,MTP,1643918,Midatech Pharma Plc ,2834,1231
6171,RWLK,1607962,ReWalk Robotics Ltd. ,3842,1231
6172,SNTW,1619096,Summit Networks Inc. ,3231,0731
6173,CHCI,1299969,"Comstock Holding Companies, Inc. ",6500,1231
6174,STLY,797465,"HG Holdings, Inc. ",6798,1231
6175,ITRM,1659323,Sarissa Capital Management LP ,NaN,1231
6176,ISNS,943034,IMAGE SENSING SYSTEMS INC ,3829,1231
6177,ESEA,1341170,EUROSEAS LTD. ,4412,NaN
6178,NCTY,1296774,The9 LTD ,7389,1231
6179,EXEO,1528760,"Exeo Entertainment, Inc. ",3570,1130
6180,AZRX,1604191,"AzurRx BioPharma, Inc. ",2834,1231
6181,TGLO,1066684,THEGLOBE COM INC ,7310,1231
6182,MTC,1742518,"MMTec, Inc. ",7372,1231
6183,RMCF,1616262,"Rocky Mountain Chocolate Factory, Inc. ",2060,0228
6184,PLYN,1612851,"Palayan Resources, Inc. ",1040,0331
6185,NDP,1547158,"TORTOISE PIPELINE & ENERGY FUND, INC. ",NaN,1130
6186,HANNF,1123267,Hannan Metals Ltd. ,1000,0531
6187,IHT,82473,INNSUITES HOSPITALITY TRUST ,6798,0131
6188,OBLG,746210,"Oblong, Inc. ",7370,1231
6189,TAOP,1552670,Taoping Inc. ,7372,1231
6190,LEMIF,1542731,Leading Edge Materials Corp. ,NaN,1031
6191,JVA,1007019,COFFEE HOLDING CO INC ,5140,1031
6192,GVP,944480,GSE SYSTEMS INC ,7372,1231
6193,MEEC,728385,Midwest Energy Emissions Corp. ,3829,1231
6194,RBCN,1410172,"Rubicon Technology, Inc. ",3674,1231
6195,YTEN,1121702,"YIELD10 BIOSCIENCE, INC. ",3080,1231
6196,HITC,1584693,Healthcare Integrated Technologies Inc. ,7900,0731
6197,EMED,1715819,"Electromedical Technologies, Inc ",3841,1231
6198,KBNT,1729750,"Kubient, Inc. ",7373,1231
6199,BLNC,1632121,"Balance Labs, Inc. ",8742,1231
6200,TIGCF,1387473,Triumph Gold Corp. ,NaN,1231
6201,NJV,1454980,Nuveen New Jersey Municipal Value Fund ,NaN,0430
6202,TTCM,1389067,TAUTACHROME INC. ,7372,1231
6203,FTLF,1374328,"FITLIFE BRANDS, INC. ",2833,1231
6204,SIF,90168,SIFCO INDUSTRIES INC ,3724,0930
6205,EVOL,1052054,EVOLVING SYSTEMS INC ,7371,1231
6206,AEZS,1113423,Aeterna Zentaris Inc. ,2834,1231
6207,AVLNF,1362898,Avalon Advanced Materials Inc. ,1000,0831
6208,CVR,19871,CHICAGO RIVET & MACHINE CO ,3540,1231
6209,OCC,1000230,OPTICAL CABLE CORP ,3357,1031
6210,PBTS,1754323,"Powerbridge Technologies Co., Ltd. ",7371,1231
6211,LOACU,1743858,Longevity Acquisition Corp ,6770,0229
6212,GRNF,1492448,GRN Holding Corp ,4899,0430
6213,SMIT,922612,SCHMITT INDUSTRIES INC ,3823,0531
6214,CGOL,1759352,Contact Gold Corp. ,1040,1217
6215,PLAG,1117057,Planet Green Holdings Corp. ,2030,1231
6216,MFH,1527762,Mercurity Fintech Holding Inc. ,7374,NaN
6217,BNSO,846546,BONSO ELECTRONICS INTERNATIONAL INC ,3679,0331
6218,BTZI,1525852,"BOTS, Inc./PR ",2111,0430
6219,TRTC,1451512,Terra Tech Corp. ,3510,1231
6220,SBPH,1566373,"F-star Therapeutics, Inc. ",2834,1231
6221,BBIG,1717556,"Vinco Ventures, Inc. ",3944,1231
6222,NSFDF,1009922,NXT Energy Solutions Inc. ,1382,1231
6223,INIS,1038277,INTERNATIONAL ISOTOPES INC ,3823,1231
6224,HTGM,1169987,"HTG MOLECULAR DIAGNOSTICS, INC ",3826,1231
6225,SRRE,1083490,SUNRISE REAL ESTATE GROUP INC ,6513,1231
6226,AGNPF,1642178,Algernon Pharmaceuticals Inc. ,NaN,0831
6227,ORNC,1098996,ORANCO INC ,2080,0630
6228,DBS,1383054,Invesco DB Multi-Sector Commodity Trust ,6221,1231
6229,DTST,1419951,Data Storage Corp ,7374,1231
6230,PVL,1520048,Permianville Royalty Trust ,1311,1231
6231,AHPI,874710,ALLIED HEALTHCARE PRODUCTS INC ,3842,0630
6232,VCSY,1099509,VERTICAL COMPUTER SYSTEMS INC ,7372,1231
6233,CTRM,1720161,Castor Maritime Inc. ,4412,1231
6234,SPYR,829325,"SPYR, Inc. ",5810,1231
6235,NDRA,1681682,ENDRA Life Sciences Inc. ,3845,1231
6236,ORMNF,1458057,OREX MINERALS INC ,NaN,0430
6237,ELTK,1024672,ELTEK LTD ,3672,1231
6238,LIVE,1045742,LIVE VENTURES Inc ,6799,0930
6239,CARV,1016178,CARVER BANCORP INC ,6035,0331
6240,THMO,811212,"ThermoGenesis Holdings, Inc. ",3821,1231
6241,CETX,1435064,CEMTREX INC ,3670,0930
6242,CEI,1309082,"CAMBER ENERGY, INC. ",1311,0331
6243,KITL,1608092,Kisses From Italy Inc. ,5810,1231
6244,SLGD,88000,Scott's Liquid Gold - Inc. ,2844,1231
6245,FFLO,1543652,"Free Flow, Inc. ",1700,1231
6246,SFEG,851726,Santa Fe Gold CORP ,1000,0630
6247,PHCG,1351573,"Pure Harvest Corporate Group, Inc. ",2080,1231
6248,PERS,1521168,SandRidge Permian Trust ,1311,1231
6249,XELB,1083220,"XCel Brands, Inc. ",6794,1231
6250,MOXC,1516805,"Moxian, Inc. ",7370,0930
6251,DXLG,813298,"DESTINATION XL GROUP, INC. ",5651,0130
6252,NUGS,1290504,CANNABIS STRATEGIC VENTURES ,0100,0331
6253,ALPP,1606698,Alpine 4 Technologies Ltd. ,3669,1231
6254,EYES,1266806,SECOND SIGHT MEDICAL PRODUCTS INC ,3845,1231
6255,BSQR,1054721,BSQUARE CORP /WA ,7389,1231
6256,PAYD,1017655,PAID INC ,7389,1231
6257,SYTA,1649009,Siyata Mobile Inc. ,4812,1231
6258,CHCR,22872,"Advanzeon Solutions, Inc. ",6324,1231
6259,WAFU,1716770,Wah Fu Education Group Ltd ,8200,0331
6260,INBP,1016504,INTEGRATED BIOPHARMA INC ,2834,0630
6261,HSTO,1383701,Histogen Inc. ,2834,1231
6262,SFET,1725332,Safe-T Group Ltd. ,7372,1231
6263,BKOR,1398006,"Oak Ridge Financial Services, Inc. ",6021,1231
6264,LXRP,1348362,Lexaria Bioscience Corp. ,2834,0831
6265,ENTX,1638097,Entera Bio Ltd. ,2836,1231
6266,ICD,1537028,"Independence Contract Drilling, Inc. ",1381,1231
6267,BIMT,1678848,BITMIS CORP. ,8742,0630
6268,TRUX,1578019,Truxton Corp ,NaN,1231
6269,HSDT,1610853,"HELIUS MEDICAL TECHNOLOGIES, INC. ",3845,1231
6270,BIMI,1213660,"BOQI International Medical, Inc. ",3490,1231
6271,PRKR,914139,PARKERVISION INC ,3663,1231
6272,OTIVF,1021604,ON TRACK INNOVATIONS LTD ,3674,1231
6273,DRRSF,1421570,ARIANNE PHOSPHATE INC. ,NaN,NaN
6274,AGOL,1533030,Andina Gold Corp. ,3420,1231
6275,NVCN,1399708,NEOVASC INC ,3841,1231
6276,CLSN,749647,Celsion CORP ,2834,1231
6277,CHFS,1506492,"CHF Solutions, Inc. ",3845,1231
6278,RYES,1424864,Rise Gold Corp. ,1000,0731
6279,CRYO,1468679,AMERICAN CRYOSTEM Corp ,8090,0930
6280,TRNF,1778805,"Taronis Fuels, Inc. ",2810,1231
6281,QTMM,1403570,QUANTUM MATERIALS CORP. ,1000,0630
6282,FDCT,1722731,"FDCTECH, INC. ",7372,1231
6283,PXS,1640043,Pyxis Tankers Inc. ,4412,1231
6284,BRSF,1662382,BRAIN SCIENTIFIC INC. ,3841,1231
6285,FFHL,1381074,Fuwei Films ,3081,1231
6286,LEON,1391723,"LEONE ASSET MANAGEMENT, INC. ",7371,1231
6287,GHSI,1642375,"Guardion Health Sciences, Inc. ",2834,1231
6288,MDIA,1784254,Mediaco Holding Inc. ,4832,1231
6289,GGO,1635193,Gabelli Go Anywhere Trust ,NaN,1231
6290,AIKI,12239,Aikido Pharma Inc. ,8731,1231
6291,SHLDQ,1310067,SEARS HOLDINGS CORP ,5311,0202
6292,WHLM,1013706,"Wilhelmina International, Inc. ",8742,1231
6293,CPHI,1106644,"CHINA PHARMA HOLDINGS, INC. ",2834,1231
6294,GADS,711665,"Gadsden Properties, Inc. ",6500,1231
6295,SGRP,1004989,"SPAR Group, Inc. ",7389,1231
6296,JCTG,1610607,Jiucaitong Group Ltd ,7374,1231
6297,SVT,89140,SERVOTRONICS INC /DE/ ,3420,1231
6298,MDGS,1618500,Medigus Ltd. ,3841,1231
6299,FBSI,912967,FIRST BANCSHARES INC /MO/ ,6036,0630
6300,ACEZ,1499684,"Ariel Clean Energy, Inc. ",6770,1231
6301,SCKT,944075,"SOCKET MOBILE, INC. ",3571,1231
6302,YVR,884247,Liquid Media Group Ltd. ,7372,1130
6303,TAPP,1407343,"TAP RESOURCES, INC. ",1040,1130
6304,JOB,40570,GEE Group Inc. ,7361,0930
6305,EPGG,1501862,"Empire Global Gaming, Inc. ",3944,1231
6306,LTUM,1415332,Lithium Corp ,4899,1231
6307,OREAF,1321992,VAN ECK ASSOCIATES CORP ,NaN,1231
6308,BIXT,1445815,"BIOXYTRAN, INC ",2834,1231
6309,MRIN,1389002,MARIN SOFTWARE INC ,7374,1231
6310,AQSP,1391135,ACQUIRED SALES CORP ,2833,1231
6311,ITP,1358190,"IT TECH PACKAGING, INC. ",2670,1231
6312,CKX,352955,"CKX LANDS, INC. ",1311,1231
6313,CQCQ,1569083,"MAKINGORG, INC. ",3751,1231
6314,AEMD,882291,AETHLON MEDICAL INC ,3841,0331
6315,ACAN,1508348,"AmeriCann, Inc. ",8742,0930
6316,VRME,1104038,"VerifyMe, Inc. ",2890,1231
6317,BLCM,1358403,"BELLICUM PHARMACEUTICALS, INC ",2834,1231
6318,NPN,1454978,Nuveen Pennsylvania Municipal Value Fund ,NaN,0430
6319,LTBR,1084554,LIGHTBRIDGE Corp ,8742,1231
6320,PLIN,1735556,"China Xiangtai Food Co., Ltd. ",2011,0630
6321,FAMI,1701261,"Farmmi, Inc. ",2033,0930
6322,GTIM,825324,Good Times Restaurants Inc. ,5812,0924
6323,RMED,1716621,"Ra Medical Systems, Inc. ",3841,1231
6324,CYCC,1130166,"Cyclacel Pharmaceuticals, Inc. ",2834,1231
6325,CGA,857949,"China Green Agriculture, Inc. ",2870,0630
6326,OZSC,1679817,"OZOP ENERGY SOLUTIONS, INC. ",3841,1231
6327,HUSN,1687542,Hudson Capital Inc. ,8742,NaN
6328,AXAS,867665,ABRAXAS PETROLEUM CORP ,1311,1231
6329,MSN,32621,EMERSON RADIO CORP ,3651,0331
6330,TAT,1092289,TRANSATLANTIC PETROLEUM LTD. ,1382,1231
6331,TMBXF,1072772,TOMBSTONE EXPLORATION CORP ,1000,1231
6332,CMXC,1493712,Cell MedX Corp. ,5900,0531
6333,TBBA,1751700,"TEB Bancorp, Inc. ",6036,0630
6334,MATN,908259,MATEON THERAPEUTICS INC ,2834,1231
6335,CPAH,1236997,COUNTERPATH CORP ,7372,0430
6336,IPTK,1067873,AS-IP TECH INC ,3728,0630
6337,SUWN,806592,"SUNWIN STEVIA INTERNATIONAL, INC. ",2834,0430
6338,MOBQ,1084267,"Mobiquity Technologies, Inc. ",7310,1231
6339,ZPAS,1635748,"Zoompass Holdings, Inc. ",7374,1231
6340,QUBT,1758009,Quantum Computing Inc. ,7372,1231
6341,OILFF,1755068,Nextleaf Solutions Ltd. ,NaN,1231
6342,HJLI,1661053,"Hancock Jaffe Laboratories, Inc. ",3841,1231
6343,ALLM,1549145,"ALLIANCE BIOENERGY PLUS, INC. ",2860,1231
6344,EFOI,924168,"ENERGY FOCUS, INC/DE ",3640,1231
6345,OPXS,1397016,Optex Systems Holdings Inc ,3827,0929
6346,PEYE,867840,"PRECISION OPTICS CORPORATION, INC. ",3845,0630
6347,CLOW,1619227,"Cloudweb, Inc. ",7370,1231
6348,AINC,1604738,Ashford Inc. ,8742,1231
6349,DYSL,30831,DYNASIL CORP OF AMERICA ,3220,0930
6350,TAIT,942126,TAITRON COMPONENTS INC ,5065,1231
6351,SPND,867038,SPINDLETOP OIL & GAS CO ,1311,1231
6352,SXTC,1723980,"China SXT Pharmaceuticals, Inc. ",2834,0331
6353,QUTR,1397795,"QUTURE INTERNATIONAL, INC. ",8741,0430
6354,EXDW,1634293,"Exceed World, Inc. ",8200,0930
6355,TGIFF,1706145,1933 Industries Inc. ,NaN,0731
6356,FORD,38264,"Forward Industries, Inc. ",3089,0930
6357,MXE,863900,MEXICO EQUITY & INCOME FUND INC ,NaN,0731
6358,RCMT,700841,"RCM TECHNOLOGIES, INC. ",7363,0102
6359,VALPQ,314808,Valaris plc ,1381,1231
6360,VONI,1693690,Veroni Brands Corp. ,5140,1231
6361,ATURF,1515251,SIXTH WAVE INNOVATIONS INC. ,NaN,0831
6362,PUBC,1575858,PureBase Corp ,7380,1130
6363,AKER,1321834,"Akers Biosciences, Inc. ",2835,1231
6364,ERKH,1769725,"Eureka Homestead Bancorp, Inc. ",6035,1231
6365,INVO,1417926,"INVO Bioscience, Inc. ",3841,1231
6366,ETHOF,1482753,Ethos Gold Corp. ,NaN,1231
6367,RSCF,1103090,REFLECT SCIENTIFIC INC ,3821,1231
6368,IMTE,1668438,Integrated Media Technology Ltd ,3651,1231
6369,SVBL,1031093,"SILVER BULL RESOURCES, INC. ",1000,1031
6370,ATOS,1488039,"ATOSSA THERAPEUTICS, INC. ",2834,1231
6371,SEII,819926,SHARING ECONOMY INTERNATIONAL INC. ,7380,1231
6372,EAST,1534708,"Eastside Distilling, Inc. ",2080,1231
6373,RCAT,748268,"Red Cat Holdings, Inc. ",7372,0430
6374,AGTX,1603345,Agentix Corp. ,2821,0831
6375,BNET,875729,BION ENVIRONMENTAL TECHNOLOGIES INC ,2870,0630
6376,GHMP,1464865,"Good Hemp, Inc. ",2080,1231
6377,CPMD,1081938,"CANNAPHARMARX, INC. ",2834,1231
6378,CETY,1329606,"Clean Energy Technologies, Inc. ",3672,1231
6379,DSGT,1413909,DSG Global Inc. ,7373,1231
6380,PFIN,75340,P&F INDUSTRIES INC ,3540,1231
6381,SSBP,1716188,"SSB Bancorp, Inc. ",6036,1231
6382,PWCO,733337,"PwrCor, Inc. ",6153,1231
6383,HIHO,1026785,HIGHWAY HOLDINGS LTD ,3490,0331
6384,EYEG,1372514,EYEGATE PHARMACEUTICALS INC ,2834,1231
6385,GPFT,1205181,"Grapefruit USA, Inc ",3844,1231
6386,CRWE,1103833,"Crown Equity Holdings, Inc. ",5734,1231
6387,MHTX,1099132,MANHATTAN SCIENTIFICS INC ,3690,1231
6388,GARWF,1403870,Golden Arrow Resources Corp ,NaN,NaN
6389,ALPE,1023298,alpha-En Corp ,7819,1231
6390,DUOT,1396536,"DUOS TECHNOLOGIES GROUP, INC. ",7372,1231
6391,CYAN,768408,CYANOTECH CORP ,2833,0331
6392,JAGX,1585608,"Jaguar Health, Inc. ",2834,1231
6393,KOSS,56701,KOSS CORP ,3651,0630
6394,JCDAF,1095747,JACADA LTD ,7372,1231
6395,FDLB,910492,FIDELITY FEDERAL BANCORP ,6035,1231
6396,GZCC,1267612,GUOZI ZHONGYU CAPITAL HOLDINGS ,6770,1231
6397,APEUF,1582284,ATLAS ENGINEERED PRODUCTS LTD. ,NaN,0131
